Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 A09, 103-Rep 002, 09.18.2022, 100, 2399, 104026.752612895, 10141.551236158, 10809.6128220411, 34.1442473665573, 9942.19142758094, 10900.3703480087, 38.089845804533, 92.954751006474, 99.2778851550209, 191.632693010106,
 A09, 103-Rep 003, 09.18.2022, 100, 2380, 105882.900639811, 10179.9607546757, 10717.7632707788, 32.6915970342705, 10048.9457823325, 10802.9210588869, 36.0238198465623, 95.6367352267238, 99.5184185978856, 121.831709734182,
 A10, 103-Rep 001, 09.18.2022, 100, 2379, 107237.434400422, 10204.0140027812, 10871.601042605, 33.9030932201151, 10114.134803027, 10960.9653404482, 36.4786638358338, 94.2028358905007, 97.4893214184727, 229.377508142014,
 A10, 103-Rep 002, 09.18.2022, 100, 2412, 104621.065929045, 10127.7565045408, 10834.5535367011, 34.2003072069395, 10013.0812194468, 10916.575288864, 37.5640400232746, 90.470401857196, 97.2611137776684, 119.745366236074,
 A10, 103-Rep 003, 09.18.2022, 100, 2395, 110047.518681564, 10011.117348749, 10706.9072266674, 34.5176407060277, 9908.73417229969, 10861.3285183444, 38.184805778127, 91.3461439371885, 97.3289749184721, 154.881272098924,
 A11, 104/5-Rep 001, 09.18.2022, 100, 2378, 177097.143372389, 9931.80944173655, 10346.9073943439, 32.6442940299649, 9554.82234445304, 10059.5210751955, 36.7314827751474, 91.9915874461483, 93.3694307349478, 101.709119680933,
 A11, 104/5-Rep 002, 09.18.2022, 100, 2316, 166198.673601336, 9907.9547094501, 10317.0497967695, 32.1166669212948, 9549.53839603995, 10085.1226178963, 37.0288676988796, 91.8313284744721, 91.7227292272931, 121.413618520759,
 A11, 104/5-Rep 003, 09.18.2022, 100, 2370, 178568.486363723, 9935.9590813998, 10327.4425182921, 31.8606690551831, 9532.89689457839, 10026.7490332272, 36.1712239899656, 93.1868477711813, 93.0703086918185, 99.6687895749938,
 A12, 104/5-Rep 001, 09.18.2022, 100, 2360, 178193.871931502, 9868.06608492118, 10312.4744253598, 32.153550600277, 9668.20531146632, 10282.2307312394, 35.2259677738017, 92.1364198697153, 92.4905738713023, 122.600767703711,
 A12, 104/5-Rep 002, 09.18.2022, 100, 2333, 163029.780651319, 9932.37585358671, 10530.4427743946, 32.0915502592057, 9674.61824736592, 10341.5693503601, 36.8300221356922, 91.1340881349088, 92.1544437597756, 71.6232900723601,
 A12, 104/5-Rep 003, 09.18.2022, 100, 2350, 183525.703498766, 9826.09158395088, 10398.7040329653, 32.8938106796757, 9537.87619397637, 10063.100270069, 37.8137353367178, 89.8581114891022, 91.1984884740549, 120.689031853255,
 B01, 109-Rep 001, 09.18.2022, 100, 2278, 66250.6696959707, 9766.69746291564, 10625.4458006038, 37.4869791290551, 10952.4422666226, 12137.9289860163, 42.405288393548, 91.8147819068304, 102.620649794827, 127.452440198405,
 B01, 109-Rep 002, 09.18.2022, 100, 2305, 75102.5117199854, 9914.94193903839, 10820.8937815677, 35.4821018666578, 11132.4115468838, 12393.1472580433, 41.5339883067847, 93.2184835183341, 104.150207848993, 123.217037294987,
