Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B02, 55-Rep 001, 09.18.2022, 100, 1848, 43841.1162434933, 7359.26771239983, 9225.31234380603, 59.3104902847204, 4349.2409141206, 6960.67899023336, 83.1527037268232, 34.3576283546262, 40.2767130477376, 262.336890494328,
 B02, 55-Rep 002, 09.18.2022, 100, 1981, 46957.9007372752, 7392.36921344147, 9154.37450585828, 63.8512260667453, 4284.93037919197, 6941.97232115076, 98.8014484257552, 35.8771008403789, 41.8895061962572, 250.451508824552,
 B03, 55-Rep 001, 09.18.2022, 100, 2051, 48584.0175529569, 7459.67013669687, 9268.41542369293, 69.522095135236, 4730.15944415198, 7336.82363573254, 112.661144459559, 37.7803684545193, 44.0913009167554, 200.255211429713,
 B03, 55-Rep 002, 09.18.2022, 100, 2117, 50160.6234973178, 7514.25695054275, 9226.62920865723, 64.0828117914229, 4669.16140936767, 7223.2112457063, 99.5248875137375, 39.3211154011997, 43.6904084250181, 288.686379740192,
 B04, 55-Rep 001, 09.18.2022, 100, 2137, 50651.4705795305, 7830.66717909022, 9595.09384595143, 72.8208290926873, 4926.32549143448, 7351.61235359734, 113.968898200713, 41.7056463463008, 47.5944199077718, 282.408612214163,
 B04, 55-Rep 002, 09.18.2022, 100, 2248, 53261.4839592515, 7483.24083997006, 9210.09594513588, 66.8974424480419, 4798.88131048894, 7518.93499435026, 98.7120553302986, 38.0942386362072, 43.789086542598, 189.759414059682,
 B05, 60-Rep 001, 09.18.2022, 100, 1783, 42214.9664525845, 6960.78665092521, 8809.63614483614, 63.629856754843, 3899.20091712022, 6253.8655262459, 94.9898506372271, 39.6027066231824, 43.3481095638702, 570.970738328782,
 B05, 60-Rep 002, 09.18.2022, 100, 1908, 45189.4096649622, 7014.43835985313, 8598.47710685014, 59.5025329393614, 3950.63037263521, 6237.22618150401, 83.4223847295255, 40.0028998807115, 42.4692553302006, 247.201050300217,
 B06, 60-Rep 001, 09.18.2022, 100, 1353, 32032.5420302838, 7520.58768974705, 9402.51836189895, 74.882041397384, 4572.76710027169, 7050.3250890821, 128.752646648928, 46.9199205516773, 49.8671403979712, 267.852867897369,
 B06, 60-Rep 002, 09.18.2022, 100, 1374, 32540.9257218457, 7537.50930811431, 9224.8464212634, 79.6119671251546, 4544.43682063846, 6809.37096579203, 133.41580326021, 47.1437716150528, 47.9860532092419, 215.966103591353,
 B07, 60-Rep 001, 09.18.2022, 100, 1090, 25825.0033266694, 7291.7506550071, 8874.087231254, 76.0712592107118, 4300.27896156944, 6708.76029669479, 122.458639902845, 41.1117610450422, 43.0675008143356, 240.044639197009,
 B07, 60-Rep 002, 09.18.2022, 100, 1043, 24710.5429173198, 7551.72270257942, 9151.8721190759, 73.0754593219511, 4103.08426244151, 6397.66084708914, 119.841121790232, 38.7710811383134, 40.9397162091998, 215.649909712428,
 B08, 60-Rep 001, 09.18.2022, 100, 1109, 26262.8373736229, 7307.48576791717, 9073.3263710425, 76.1690311528213, 4522.61401401497, 6883.58325534499, 126.662247125822, 45.1381944604543, 47.6129223681383, 244.275781943172,
 B08, 60-Rep 002, 09.18.2022, 100, 1088, 25770.4708984213, 7425.58949242419, 8852.69711117207, 75.0420567819663, 4443.88474833802, 6901.42784075535, 124.05624615848, 46.8756576326052, 47.4340666725878, 255.333208221233,
