Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 A06, 122-Rep 001, 09.18.2022, 100, 3598, 51090.5417643404, 6890.16274603767, 7896.13717178225, 56.7589892383964, 8369.61841730944, 10126.97674337, 53.0002410263082, 62.1211169630381, 71.8973786662085, 104.890088259956,
 A06, 122-Rep 002, 09.18.2022, 100, 4289, 60903.0816343303, 6471.99421221185, 7100.08459314539, 58.4315934008595, 8048.51104389501, 10059.3001789614, 53.9259647665047, 58.1580126877724, 69.01098228298, 139.815138066812,
 A07, 122-Rep 001, 09.18.2022, 100, 3890, 55232.4012289289, 6863.26815961471, 7914.06460898917, 56.0592507909765, 8148.44928822436, 10066.9570620681, 51.2489685113793, 60.5276580874913, 70.0687020392949, 105.110067461344,
 A07, 122-Rep 002, 09.18.2022, 100, 4481, 71704.7346378279, 6713.48714291196, 7643.57007191663, 56.0777178943628, 8146.43252230795, 9960.40388306717, 51.7442253440666, 60.7452040231399, 69.3902894976183, 121.877788857794,
 A08, 122-Rep 001, 09.18.2022, 100, 4214, 59781.6587897992, 6778.88202460597, 7652.04681577173, 56.8793659274516, 8283.52553494883, 10209.4915978365, 53.1357101730187, 61.3502292738809, 70.3030833751079, 125.600814329971,
 A08, 122-Rep 002, 09.18.2022, 100, 4441, 74726.7453087771, 6714.1102157523, 7504.75309516533, 56.0962325849698, 8348.24136686956, 10402.3468028546, 52.7004961893578, 62.3893171377483, 70.2876663948112, 186.317037720703,
 A09, 123-Rep 001, 09.18.2022, 100, 3845, 54519.3974250886, 6784.84583013277, 7687.45733819908, 56.6962251018377, 8808.7861330876, 10709.9759133984, 51.8252138610576, 81.5632663165022, 84.260080010036, 151.606037686398,
 A09, 123-Rep 002, 09.18.2022, 100, 4271, 60517.5193589027, 6583.57546223632, 7407.48648738433, 59.1214222052458, 8715.2785390165, 10741.8315747012, 54.5470676135962, 78.583831892391, 84.2909159548981, 141.476349321625,
 A10, 123-Rep 001, 09.18.2022, 100, 4449, 63079.6720608848, 6678.29438594541, 7518.01043790621, 57.1165387315676, 8687.02715344625, 10532.8248127362, 53.593416994108, 83.1370939124142, 85.7587733842243, 158.211955758763,
 A10, 123-Rep 002, 09.18.2022, 100, 4281, 60697.7088176052, 6482.36932516643, 7287.01698491083, 59.0426072200071, 8736.69987630467, 10697.1191754491, 53.8955107019228, 80.9300858760277, 85.2684557504807, 160.74965663963,
 A11, 123-Rep 001, 09.18.2022, 100, 4494, 67041.7109255127, 6710.42142543059, 7598.00604162284, 58.3802457410568, 8716.6370039488, 10667.902380254, 55.147635220721, 84.5033292577999, 86.5389522404916, 174.92316020553,
 A11, 123-Rep 002, 09.18.2022, 100, 4453, 81233.7899804504, 6533.81608770045, 7275.55280836444, 57.2062113794574, 8606.42516773743, 10598.4493495828, 53.7765724912555, 82.9334050452808, 86.0856576084858, 164.984881133944,
 A12, 123-Rep 001, 09.18.2022, 100, 4315, 61166.9510814027, 6665.00747602422, 7487.09107565419, 54.3928161322166, 8555.09604046786, 10359.8664399649, 52.6588519910337, 82.1862722826975, 83.6186592537133, 197.90938996831,
 A12, 123-Rep 002, 09.18.2022, 100, 4309, 61050.1596519473, 6344.64114045644, 7072.80965552228, 57.8579141998374, 8381.88179406062, 10302.2325026876, 53.7122835542448, 81.2849416537556, 84.272408407694, 194.333539334918,
 B01, 127-Rep 001, 09.18.2022, 100, 4401, 152308.719404366, 6722.53891782875, 7771.70453343917, 52.8856639338314, 7397.84914905235, 9000.91323523545, 51.0769177268513, 79.2200933868373, 75.9648164060642, 224.546548852966,
 B01, 127-Rep 002, 09.18.2022, 100, 4404, 174209.25769198, 6849.02748622351, 7983.21034231643, 52.8577287533705, 7629.65489077319, 9124.62139135601, 51.5369764745911, 83.1193164538439, 79.341515056279, 230.425382310881,
 B02, 127-Rep 001, 09.18.2022, 100, 4412, 176967.33074278, 6760.36266287467, 7868.7281412545, 53.8842656608848, 7475.49904579402, 8920.7585112182, 52.4158246729323, 81.0030624020726, 77.1119696989989, 241.328228535958,
 B02, 127-Rep 002, 09.18.2022, 100, 4480, 185430.73296455, 6844.9748472957, 7937.11174438005, 52.4085502066281, 7558.97995811088, 9137.96569950751, 51.2105266287667, 81.322278316249, 77.7996460338598, 226.716595550742,
 B03, 127-Rep 001, 09.18.2022, 100, 4433, 206110.110642607, 6649.4130504935, 7748.19333812394, 52.3677870911375, 7329.57906842431, 8801.92561329392, 50.7028429821952, 76.8733583266372, 74.3951866913465, 225.479376789097,
 B03, 127-Rep 002, 09.18.2022, 100, 4446, 198401.495781763, 6767.9452750246, 7914.65550423593, 52.5486521414303, 7450.47704905631, 8958.12466658554, 50.2334353724218, 77.6985161706754, 77.1273803986843, 220.24316999581,
 B04, 127-Rep 001, 09.18.2022, 100, 4503, 193762.44629021, 6900.58622231226, 8207.1602798964, 51.2345600396982, 7519.77223017492, 9062.73782636546, 50.6825825218335, 82.0193574876229, 78.5952594285831, 235.374491585404,
 B04, 127-Rep 002, 09.18.2022, 100, 4464, 191931.319982935, 6683.57011585378, 7850.6663576571, 53.0518952312111, 7466.05697962499, 8959.24600038554, 51.1719202084669, 83.3343218936514, 78.4657306622598, 224.007980806621,
 B05, 128-Rep 001, 09.18.2022, 100, 4458, 190264.234051598, 6998.51065402643, 8221.47790455828, 57.5266005032401, 7577.61897462154, 8847.28478716082, 58.1598858213621, 85.5508995215996, 80.7538769182886, 215.910874979823,
 B05, 128-Rep 002, 09.18.2022, 100, 4446, 190388.403717213, 6869.72500013503, 7975.16791428358, 55.6711914942001, 7403.46889027487, 8698.60376940265, 54.4825341299939, 85.167772225418, 79.6344733678387, 221.625725331948,
 B06, 128-Rep 001, 09.18.2022, 100, 4458, 193783.945112297, 7055.91311740354, 8351.24569251834, 56.8580071137748, 7698.03820373335, 8982.73276531707, 58.7913554090017, 88.8649219807301, 82.6750321522063, 221.809153471628,
 B06, 128-Rep 002, 09.18.2022, 100, 4473, 197594.627622861, 6919.3222877832, 8051.99208638679, 57.6415306736566, 7500.86731100551, 8888.4264385681, 59.2074352134725, 86.8596228510858, 81.9842864874062, 229.275682407654,
 B07, 128-Rep 001, 09.18.2022, 100, 4438, 184327.813679849, 6661.75112748029, 7813.10134622127, 52.7858203925209, 7561.46138501892, 8949.56191409466, 50.2011112091606, 85.4438143439766, 80.0384401912541, 225.924444640549,
 B07, 128-Rep 002, 09.18.2022, 100, 4424, 190527.339433974, 6670.5166475728, 7788.11373721702, 51.8248359548888, 7632.42274277766, 9091.30089538007, 48.0622306575048, 83.9427834076734, 81.4168673002502, 216.676788185562,
